lineId,shortName,description,year,month,averageSpeedKmh,totalDistanceMeters,totalTimeSeconds,samples,status
3372,A37B,Sena - Estación Flora Industrial,2018,9,0.00,6360074.00,7925451257.00,128305,OK
3411,A41A,Pizamos-Terminal Andrés Sanín,2018,9,0.01,19535702.00,6755015222.00,299073,OK
3413,A41C,Valle Grande - Terminal Andrés Sanín,2018,9,0.01,2767771.00,1467625695.00,46559,OK
3422,A42B,La Casona - Terminal Andrés Sanín,2018,9,0.03,3816296.00,471904956.00,51502,OK
3441,A44A,Manuela Beltrán - Terminal Andrés Sanín,2018,9,0.01,12138309.00,7735730145.00,220386,OK
3442,A44B,Puertas Del sol - Terminal Andrés Sanín,2018,9,0.01,11854521.00,7806657211.00,185435,OK
3452,A45B,San Marino - Estación Villacolombia,2018,9,0.00,4049806.00,6887915928.00,70408,OK
3721,A72A,Jardines De La Aurora - Terminal  Cañaveralejo,2018,9,0.00,6197685.00,7330443495.00,129400,OK
3722,A72B,El Cortíjo - Terminal Cañaveralejo,2018,9,0.01,1315141.00,442493250.00,21410,OK
3781,A78A,Los Chorros - Estación Caldas,2018,9,0.00,2330621.00,5787082191.00,47523,OK
4272,E27B,Estación Av Las Américas - Estación Unidad Deporti,2018,9,0.10,8248686.00,293836292.00,69906,OK
